CustomerKey,LastPurchase,FirstPurchase,FrequencyOrders,MonetaryValue,UnitsPurchased,ActiveMonths,Country,RecencyDays,AverageOrderValue,TenureDays,PurchaseCadenceDays,Cluster,Segment
13868,2023-12-02 16:32:00,2023-11-01 12:45:00,2,3192.54,1964,2,United Kingdom,8,1596.27,31,31.0,1,Loyal Growth
13869,2023-08-08 13:53:00,2022-12-17 15:14:00,4,3083.65,1709,4,United Kingdom,124,770.9125,233,77.66666666666667,1,Loyal Growth
13870,2023-12-07 13:23:00,2023-02-25 09:09:00,8,2770.94,1325,6,United Kingdom,3,346.3675,285,40.714285714285715,2,Champions
13871,2023-11-17 10:49:00,2023-02-04 09:30:00,13,6403.25,2806,10,United Kingdom,23,492.5576923076923,286,23.833333333333332,2,Champions
13873,2023-08-12 10:08:00,2023-02-03 09:37:00,3,389.6,140,3,United Kingdom,120,129.86666666666667,190,95.0,3,At Risk
13874,2022-12-16 18:20:00,2022-12-16 18:20:00,1,540.45,180,1,United Kingdom,359,540.45,0,,3,At Risk
13875,2023-10-17 09:36:00,2023-02-11 15:39:00,5,1786.79,1316,5,United Kingdom,54,357.358,247,61.75,1,Loyal Growth
13876,2023-10-07 10:22:00,2023-10-07 10:22:00,1,122.7,36,1,United Kingdom,64,122.7,0,,3,At Risk
13877,2023-09-14 15:49:00,2023-09-14 15:49:00,1,117.24,108,1,United Kingdom,87,117.24,0,,3,At Risk
13878,2023-10-16 12:19:00,2023-10-16 12:19:00,1,1271.57,463,1,United Kingdom,55,1271.57,0,,1,Loyal Growth
13880,2023-11-18 13:44:00,2022-12-07 14:00:00,13,3219.77,1842,10,United Kingdom,22,247.67461538461538,345,28.75,2,Champions
13881,2023-12-06 12:50:00,2023-02-01 10:14:00,20,17159.52,10118,11,United Kingdom,4,857.976,308,16.210526315789473,2,Champions
13882,2023-12-07 11:16:00,2023-10-06 15:28:00,5,1191.13,953,3,United Kingdom,3,238.22600000000003,61,15.25,2,Champions
13883,2023-11-29 10:45:00,2023-03-31 17:17:00,5,2674.48,1436,3,United Kingdom,11,534.896,242,60.5,2,Champions
13884,2023-12-02 16:30:00,2023-03-01 13:40:00,5,787.6,300,3,United Kingdom,8,157.52,276,69.0,0,Occasional
13885,2023-06-03 15:07:00,2023-05-23 08:52:00,2,506.8,182,2,United Kingdom,190,253.39999999999998,11,11.0,3,At Risk
13886,2023-09-29 13:17:00,2023-09-29 13:17:00,1,243.56,126,1,United Kingdom,72,243.56,0,,3,At Risk
13887,2023-05-19 17:22:00,2023-05-19 17:22:00,1,349.55,147,1,United Kingdom,205,349.55,0,,3,At Risk
13888,2023-08-12 10:13:00,2023-05-05 14:41:00,2,595.67,254,2,United Kingdom,120,297.83500000000004,98,98.0,3,At Risk
13889,2023-09-08 09:13:00,2023-09-08 09:13:00,1,416.90000000000003,146,1,United Kingdom,93,416.90000000000003,0,,3,At Risk
13890,2023-12-08 15:36:00,2022-12-16 09:31:00,10,1883.8100000000002,831,5,United Kingdom,2,188.381,357,39.666666666666664,2,Champions
13892,2023-11-13 11:50:00,2023-04-07 12:04:00,4,632.97,983,3,United Kingdom,27,158.24249999999998,219,73.0,1,Loyal Growth
13893,2023-02-15 11:30:00,2023-02-15 11:30:00,1,821.1,190,1,United Kingdom,298,821.1,0,,3,At Risk
13894,2023-11-16 09:44:00,2023-02-02 12:54:00,3,564.62,354,2,United Kingdom,24,188.20666666666668,286,143.0,0,Occasional
13895,2023-11-11 16:57:00,2023-06-28 10:17:00,4,2593.07,1365,4,United Kingdom,29,648.2675,136,45.333333333333336,1,Loyal Growth
13897,2023-10-20 14:30:00,2023-10-20 14:30:00,1,311.16,200,1,United Kingdom,51,311.16,0,,3,At Risk
13898,2023-01-18 10:28:00,2023-01-18 10:28:00,1,155.93,133,1,United Kingdom,326,155.93,0,,3,At Risk
13899,2023-11-23 13:40:00,2023-03-10 09:30:00,2,388.52,156,2,United Kingdom,17,194.26,258,258.0,0,Occasional
13900,2023-06-09 19:26:00,2023-03-22 10:13:00,3,740.95,430,3,United Kingdom,184,246.98333333333335,79,39.5,1,Loyal Growth
13901,2023-09-28 14:48:00,2023-01-25 09:01:00,5,2867.2,1739,5,United Kingdom,73,573.44,246,61.5,1,Loyal Growth
13904,2023-11-02 13:41:00,2023-02-18 11:18:00,2,332.64,332,2,United Kingdom,38,166.32,257,257.0,0,Occasional
13908,2023-09-21 11:49:00,2023-03-08 12:04:00,4,2369.55,1478,4,United Kingdom,80,592.3875,196,65.33333333333333,1,Loyal Growth
13911,2023-10-13 15:43:00,2023-02-04 14:46:00,9,2580.91,2731,6,United Kingdom,58,286.7677777777778,251,31.375,1,Loyal Growth
13914,2023-11-28 10:35:00,2023-11-03 16:28:00,2,626.45,380,1,United Kingdom,12,313.225,24,24.0,0,Occasional
13917,2023-10-21 09:56:00,2023-06-01 12:46:00,2,272.04,228,2,United Kingdom,50,136.01999999999998,141,141.0,0,Occasional
13918,2023-10-21 12:25:00,2023-03-31 18:05:00,2,1212.8400000000001,1140,2,United Kingdom,50,606.42,203,203.0,1,Loyal Growth
13919,2023-10-11 14:24:00,2023-08-10 10:15:00,2,384.81,474,2,Denmark,60,192.405,62,62.0,3,At Risk
13922,2022-12-23 10:38:00,2022-12-23 10:38:00,1,172.25,93,1,United Kingdom,352,172.25,0,,3,At Risk
13923,2023-10-17 12:33:00,2023-10-17 12:33:00,1,351.13,185,1,United Kingdom,54,351.13,0,,3,At Risk
13924,2023-12-08 09:39:00,2023-09-28 15:07:00,6,1838.8500000000001,1575,4,United Kingdom,2,306.47499999999997,70,14.0,2,Champions
13925,2023-09-08 12:47:00,2023-07-28 12:09:00,4,678.25,331,3,United Kingdom,93,169.5625,42,14.0,1,Loyal Growth
13926,2023-11-16 13:16:00,2023-11-16 13:16:00,1,223.85000000000002,104,1,United Kingdom,24,223.85000000000002,0,,0,Occasional
13927,2023-09-26 12:00:00,2023-09-26 12:00:00,1,348.99,214,1,United Kingdom,75,348.99,0,,3,At Risk
13928,2023-11-29 10:33:00,2023-07-29 15:59:00,4,464.57,129,3,United Kingdom,11,116.14250000000001,122,40.666666666666664,0,Occasional
13929,2023-06-23 15:26:00,2023-01-17 15:11:00,2,842.65,143,2,United Kingdom,170,421.325,157,157.0,3,At Risk
13930,2023-10-13 09:45:00,2023-07-26 11:00:00,2,337.34,274,2,United Kingdom,58,168.67,78,78.0,3,At Risk
13931,2023-09-05 10:12:00,2023-03-04 08:43:00,2,1237.53,725,2,United Kingdom,96,618.7650000000001,185,185.0,1,Loyal Growth
13932,2023-02-18 12:02:00,2023-02-18 12:02:00,1,307.4,72,1,United Kingdom,295,307.4,0,,3,At Risk
13933,2023-08-22 14:03:00,2023-07-14 13:35:00,2,608.7900000000001,205,2,United Kingdom,110,304.395,39,39.0,3,At Risk
13934,2023-03-21 08:39:00,2023-03-21 08:39:00,1,922.1,390,1,United Kingdom,264,922.1,0,,3,At Risk
13936,2023-06-13 08:47:00,2023-06-13 08:47:00,1,376.58,330,1,United Kingdom,180,376.58,0,,3,At Risk
13937,2023-06-23 16:35:00,2023-06-23 16:35:00,1,158.85,123,1,United Kingdom,170,158.85,0,,3,At Risk
13938,2023-11-04 14:37:00,2023-11-04 14:37:00,1,71.66,70,1,United Kingdom,36,71.66,0,,3,At Risk
13939,2023-11-16 13:33:00,2023-02-01 11:30:00,3,568.55,847,3,United Kingdom,24,189.51666666666665,288,144.0,0,Occasional
13940,2023-11-22 15:15:00,2023-07-18 16:05:00,4,839.14,516,4,United Kingdom,18,209.785,126,42.0,1,Loyal Growth
13941,2023-11-18 09:43:00,2022-12-02 10:17:00,5,5112.96,2364,5,United Kingdom,22,1022.592,350,87.5,2,Champions
13946,2023-09-21 13:33:00,2023-03-17 10:02:00,3,561.5699999999999,443,3,United Kingdom,80,187.19000000000003,188,94.0,1,Loyal Growth
13947,2023-10-05 14:42:00,2023-10-05 14:42:00,1,90.6,44,1,United Kingdom,66,90.6,0,,3,At Risk
13948,2022-12-14 10:18:00,2022-12-14 10:18:00,1,102.0,40,1,United Kingdom,361,102.0,0,,3,At Risk
13949,2023-12-07 09:35:00,2023-09-06 11:55:00,6,2427.32,2474,4,United Kingdom,3,404.55333333333334,91,18.2,2,Champions
13950,2023-11-28 14:44:00,2023-04-07 11:29:00,4,745.06,323,3,United Kingdom,12,186.265,235,78.33333333333333,0,Occasional
13951,2023-06-16 16:43:00,2023-02-18 15:21:00,3,674.45,459,3,United Kingdom,177,224.8166666666667,118,59.0,3,At Risk
13952,2023-05-06 09:00:00,2023-04-15 09:27:00,2,3251.071,1431,2,United Kingdom,218,1625.5355,20,20.0,1,Loyal Growth
13953,2023-12-02 16:04:00,2022-12-22 10:29:00,7,3515.68,2724,7,United Kingdom,8,502.23999999999995,345,57.5,2,Champions
13954,2023-12-08 12:50:00,2023-09-30 10:52:00,2,439.92,150,2,United Kingdom,2,219.95999999999998,69,69.0,0,Occasional
13955,2023-07-08 17:19:00,2023-02-07 12:24:00,2,322.96,154,2,United Kingdom,155,161.48,151,151.0,3,At Risk
13956,2023-12-04 13:20:00,2023-03-13 12:51:00,5,1019.27,486,5,United Kingdom,6,203.85399999999998,266,66.5,0,Occasional
13959,2023-09-21 15:06:00,2022-12-12 13:56:00,3,594.04,355,3,United Kingdom,80,198.01333333333332,283,141.5,1,Loyal Growth
13960,2023-11-18 15:27:00,2023-09-29 12:39:00,2,230.22,142,2,United Kingdom,22,115.11,50,50.0,0,Occasional
13962,2023-11-18 08:47:00,2023-04-08 11:21:00,2,169.55,87,2,United Kingdom,22,84.775,223,223.0,0,Occasional
13963,2023-02-04 14:43:00,2022-12-07 09:21:00,4,664.54,460,3,United Kingdom,309,166.135,59,19.666666666666668,3,At Risk
13967,2023-07-17 12:02:00,2023-07-17 12:02:00,1,80.7,42,1,United Kingdom,146,80.7,0,,3,At Risk
13969,2023-12-02 15:11:00,2022-12-09 19:32:00,18,9024.17,4528,11,United Kingdom,8,501.34277777777777,357,21.0,2,Champions
13971,2023-11-21 12:06:00,2023-02-27 12:27:00,8,2758.26,1844,7,United Kingdom,19,344.7825,266,38.0,2,Champions
13972,2023-09-30 11:54:00,2023-05-22 11:34:00,2,190.25,187,2,United Kingdom,71,95.125,131,131.0,3,At Risk
13973,2023-02-25 15:21:00,2023-02-25 15:21:00,1,264.7,109,1,United Kingdom,288,264.7,0,,3,At Risk
13974,2023-10-21 14:41:00,2023-10-21 14:41:00,1,413.59000000000003,249,1,United Kingdom,50,413.59000000000003,0,,3,At Risk
13975,2023-11-08 13:19:00,2023-03-08 12:19:00,6,2461.2400000000002,1697,5,United Kingdom,32,410.20666666666665,245,49.0,1,Loyal Growth
13976,2023-05-17 09:13:00,2023-05-17 09:13:00,1,357.98,154,1,United Kingdom,207,357.98,0,,3,At Risk
13978,2023-11-25 11:36:00,2023-10-25 15:04:00,2,196.79000000000002,315,2,United Kingdom,15,98.39500000000001,30,30.0,0,Occasional
13979,2023-09-27 13:32:00,2023-09-27 13:32:00,1,869.87,639,1,United Kingdom,74,869.87,0,,3,At Risk
13980,2023-10-10 13:34:00,2023-10-10 13:34:00,1,200.14,172,1,United Kingdom,61,200.14,0,,3,At Risk
13982,2023-10-31 16:24:00,2022-12-09 13:57:00,4,1871.81,1136,4,United Kingdom,40,467.9525,326,108.66666666666667,1,Loyal Growth
13983,2023-11-10 11:06:00,2022-12-08 10:38:00,12,2603.43,1183,9,United Kingdom,30,216.9525,337,30.636363636363637,2,Champions
13984,2023-11-13 12:38:00,2022-12-08 15:58:00,5,920.51,679,5,United Kingdom,27,184.102,339,84.75,1,Loyal Growth
13985,2023-12-05 17:06:00,2023-03-20 13:48:00,15,7060.13,3445,9,United Kingdom,5,470.67533333333336,260,18.571428571428573,2,Champions
13986,2023-11-22 15:00:00,2023-11-22 15:00:00,1,320.46,430,1,United Kingdom,18,320.46,0,,0,Occasional
13988,2023-11-20 10:15:00,2023-03-30 11:48:00,6,4147.96,3044,6,United Kingdom,20,691.3266666666667,234,46.8,2,Champions
13989,2023-10-05 09:47:00,2023-04-14 15:39:00,2,1266.08,1313,2,United Kingdom,66,633.04,173,173.0,1,Loyal Growth
13990,2023-05-10 15:19:00,2023-05-10 15:19:00,1,311.3,190,1,United Kingdom,214,311.3,0,,3,At Risk
13991,2023-11-27 16:18:00,2023-07-19 12:58:00,6,852.88,995,4,United Kingdom,13,142.14666666666668,131,26.2,1,Loyal Growth
13992,2023-11-09 15:23:00,2023-11-09 15:23:00,1,76.8,64,1,United Kingdom,31,76.8,0,,0,Occasional
13993,2023-10-28 09:06:00,2023-01-13 10:43:00,9,3466.36,900,8,United Kingdom,43,385.1511111111111,287,35.875,2,Champions
13994,2023-12-06 11:05:00,2023-07-14 18:28:00,6,2274.14,932,5,United Kingdom,4,379.0233333333333,144,28.8,2,Champions
13995,2023-11-24 14:22:00,2023-04-08 08:20:00,5,1393.69,879,5,United Kingdom,16,278.738,230,57.5,1,Loyal Growth
13999,2023-11-29 13:40:00,2022-12-13 11:23:00,12,3901.81,2243,10,United Kingdom,11,325.1508333333333,351,31.90909090909091,2,Champions
14000,2023-05-12 16:50:00,2023-05-12 16:50:00,1,635.66,710,1,United Kingdom,212,635.66,0,,3,At Risk
14001,2023-10-25 10:31:00,2022-12-01 12:58:00,3,2043.0800000000002,962,3,United Kingdom,46,681.0266666666666,327,163.5,1,Loyal Growth
14002,2023-07-28 15:55:00,2023-07-06 14:59:00,2,529.73,877,1,United Kingdom,135,264.865,22,22.0,3,At Risk
14004,2023-10-27 14:40:00,2023-02-24 09:28:00,7,4582.64,2668,5,United Kingdom,44,654.6628571428572,245,40.833333333333336,1,Loyal Growth
14005,2023-11-30 12:41:00,2023-05-08 10:33:00,5,2874.72,2478,5,United Kingdom,10,574.9440000000001,206,51.5,2,Champions
14006,2023-08-16 09:39:00,2023-01-31 15:11:00,3,962.19,641,3,United Kingdom,116,320.73,196,98.0,1,Loyal Growth
14009,2023-05-25 15:47:00,2023-05-18 13:00:00,2,695.61,365,1,United Kingdom,199,347.805,7,7.0,3,At Risk
14012,2023-03-07 12:26:00,2023-03-07 12:26:00,1,328.8,160,1,United Kingdom,278,328.8,0,,3,At Risk
14013,2023-08-21 15:01:00,2023-03-09 08:59:00,3,473.02,462,3,United Kingdom,111,157.67333333333332,165,82.5,3,At Risk
14014,2023-09-23 13:18:00,2023-09-23 13:18:00,1,505.18,1076,1,United Kingdom,78,505.18,0,,3,At Risk
14015,2023-10-18 10:02:00,2023-10-18 10:02:00,1,917.34,378,1,United Kingdom,53,917.34,0,,0,Occasional
14016,2023-07-01 11:29:00,2022-12-17 14:21:00,4,4341.21,2125,4,EIRE,162,1085.3025,195,65.0,1,Loyal Growth
14019,2023-10-24 10:13:00,2023-07-24 15:39:00,3,1421.61,1037,3,United Kingdom,47,473.86999999999995,91,45.5,1,Loyal Growth
14020,2023-11-23 09:22:00,2023-09-12 15:32:00,2,642.8,441,2,United Kingdom,17,321.4,71,71.0,0,Occasional
14021,2023-07-07 15:46:00,2023-03-28 15:10:00,3,631.9,192,3,United Kingdom,156,210.63333333333333,101,50.5,3,At Risk
14022,2023-04-28 14:39:00,2023-04-28 14:39:00,1,440.0,487,1,United Kingdom,226,440.0,0,,3,At Risk
14023,2023-12-02 13:58:00,2023-04-03 15:50:00,2,584.07,345,2,United Kingdom,8,292.03499999999997,242,242.0,0,Occasional
14024,2023-08-10 11:30:00,2023-08-07 13:31:00,2,327.7,150,1,United Kingdom,122,163.85,2,2.0,3,At Risk
14027,2023-10-10 09:01:00,2023-10-10 09:01:00,1,104.82,62,1,United Kingdom,61,104.82,0,,3,At Risk
14029,2023-10-07 14:46:00,2023-07-18 16:57:00,2,467.66,198,2,United Kingdom,64,233.82999999999998,80,80.0,3,At Risk
14030,2023-11-21 16:48:00,2022-12-08 16:11:00,8,2358.84,1478,6,United Kingdom,19,294.855,348,49.714285714285715,2,Champions
14031,2023-12-02 17:13:00,2022-12-02 16:34:00,19,17286.86,5788,11,United Kingdom,8,909.8347368421053,365,20.27777777777778,2,Champions
14032,2023-12-07 15:23:00,2022-12-08 10:53:00,11,2975.59,2032,8,United Kingdom,3,270.5081818181818,364,36.4,2,Champions
14034,2023-11-17 14:02:00,2023-07-05 13:06:00,3,648.89,420,2,United Kingdom,23,216.29666666666665,135,67.5,0,Occasional
14035,2023-11-11 10:03:00,2023-02-15 12:48:00,5,1428.02,739,5,United Kingdom,29,285.604,268,67.0,1,Loyal Growth
14036,2023-02-28 09:26:00,2023-02-28 09:26:00,1,626.65,268,1,United Kingdom,285,626.65,0,,3,At Risk
14037,2023-06-16 13:57:00,2022-12-10 11:39:00,2,147.20000000000002,46,2,United Kingdom,177,73.6,188,188.0,3,At Risk
14038,2023-09-22 13:37:00,2023-05-16 14:05:00,3,1560.38,965,3,United Kingdom,79,520.1266666666667,128,64.0,1,Loyal Growth
14039,2023-11-06 13:48:00,2023-11-06 13:48:00,1,152.2,92,1,United Kingdom,34,152.2,0,,0,Occasional
14040,2023-10-30 12:42:00,2023-01-12 14:57:00,12,3560.32,1544,8,United Kingdom,41,296.6933333333333,290,26.363636363636363,2,Champions
14041,2023-03-18 13:25:00,2023-03-18 13:25:00,1,141.41,94,1,United Kingdom,267,141.41,0,,3,At Risk
14044,2023-11-13 12:05:00,2023-02-03 11:39:00,4,646.42,304,4,United Kingdom,27,161.605,283,94.33333333333333,1,Loyal Growth
14045,2023-08-22 15:27:00,2022-12-01 11:32:00,4,1659.75,535,3,United Kingdom,110,414.9375,264,88.0,1,Loyal Growth
14046,2023-02-28 14:48:00,2023-02-28 14:48:00,1,154.99,460,1,United Kingdom,285,154.99,0,,3,At Risk
14047,2023-12-01 11:43:00,2022-12-02 10:09:00,5,1308.6100000000001,381,5,United Kingdom,9,261.72200000000004,364,91.0,1,Loyal Growth
14048,2023-02-07 14:53:00,2023-02-07 14:53:00,1,409.93,288,1,United Kingdom,306,409.93,0,,3,At Risk
14049,2023-11-23 12:20:00,2023-01-26 11:27:00,4,5578.72,3808,4,United Kingdom,17,1394.6799999999998,301,100.33333333333333,1,Loyal Growth
14050,2023-11-08 10:00:00,2023-08-25 13:46:00,2,746.36,689,2,United Kingdom,32,373.18,74,74.0,0,Occasional
14051,2023-12-09 10:20:00,2022-12-08 12:49:00,23,15610.390000000001,3756,13,United Kingdom,1,678.7126086956522,365,16.59090909090909,2,Champions
14052,2023-11-20 12:30:00,2023-11-20 12:30:00,1,225.36,89,1,United Kingdom,20,225.36,0,,0,Occasional
14053,2023-08-07 14:27:00,2023-07-03 12:21:00,2,260.25,215,2,United Kingdom,125,130.125,35,35.0,3,At Risk
14054,2023-10-05 15:49:00,2023-10-05 15:49:00,1,92.46,62,1,United Kingdom,66,92.46,0,,3,At Risk
14055,2023-08-25 15:04:00,2023-08-25 15:04:00,1,725.6400000000001,216,1,United Kingdom,107,725.6400000000001,0,,3,At Risk
14056,2023-12-08 13:36:00,2023-02-28 15:19:00,23,8152.71,4252,11,United Kingdom,2,354.46565217391304,282,12.818181818181818,2,Champions
14057,2023-11-16 10:32:00,2022-12-14 12:11:00,17,6211.66,4873,11,United Kingdom,24,365.39176470588234,336,21.0,2,Champions
14059,2023-03-18 10:06:00,2023-03-18 10:06:00,1,183.6,128,1,United Kingdom,267,183.6,0,,3,At Risk
14060,2023-12-05 12:29:00,2022-12-02 12:11:00,19,6140.42,5386,13,United Kingdom,5,323.18,368,20.444444444444443,2,Champions
14062,2023-11-30 10:04:00,2022-12-10 15:56:00,12,10464.85,5593,8,United Kingdom,10,872.0708333333333,354,32.18181818181818,2,Champions
14064,2023-11-10 13:14:00,2023-03-10 12:59:00,5,1334.34,1772,4,United Kingdom,30,266.868,245,61.25,1,Loyal Growth
14066,2023-03-18 12:21:00,2023-03-18 12:21:00,1,152.55,45,1,United Kingdom,267,152.55,0,,3,At Risk
14067,2023-10-07 10:21:00,2023-09-04 12:00:00,2,374.7,361,2,United Kingdom,64,187.35,32,32.0,3,At Risk
14068,2023-01-23 16:02:00,2023-01-23 16:02:00,1,265.85,73,1,United Kingdom,321,265.85,0,,3,At Risk
14071,2023-12-06 12:27:00,2023-03-20 11:33:00,8,1437.57,994,4,United Kingdom,4,179.69625,261,37.285714285714285,2,Champions
14073,2023-11-07 15:49:00,2023-11-07 15:49:00,1,151.04,130,1,United Kingdom,33,151.04,0,,0,Occasional
14075,2023-12-05 08:38:00,2023-03-23 16:35:00,3,942.26,754,3,United Kingdom,5,314.08666666666664,256,128.0,0,Occasional
14076,2023-08-02 15:19:00,2023-08-02 15:19:00,1,118.67,79,1,United Kingdom,130,118.67,0,,3,At Risk
14077,2023-10-30 12:35:00,2023-03-10 15:52:00,5,499.41999999999996,268,5,United Kingdom,41,99.88399999999999,233,58.25,1,Loyal Growth
14078,2023-08-30 12:16:00,2022-12-01 12:54:00,6,1049.37,310,6,United Kingdom,102,174.89499999999998,271,54.2,1,Loyal Growth
14079,2023-08-07 12:10:00,2023-08-07 12:10:00,1,375.1,301,1,United Kingdom,125,375.1,0,,3,At Risk
14080,2023-11-07 11:09:00,2023-11-07 11:09:00,1,45.599999999999994,48,1,United Kingdom,33,45.599999999999994,0,,3,At Risk
14081,2023-02-10 16:17:00,2022-12-05 15:47:00,2,921.62,592,2,United Kingdom,303,460.81,67,67.0,3,At Risk
14082,2022-12-10 11:02:00,2022-12-10 11:02:00,1,182.25,110,1,United Kingdom,365,182.25,0,,3,At Risk
14083,2023-12-05 13:14:00,2022-12-03 12:24:00,9,1002.9,705,6,United Kingdom,5,111.43333333333334,367,45.875,2,Champions
14085,2023-12-07 13:46:00,2022-12-06 12:39:00,18,4421.29,3177,10,United Kingdom,3,245.62722222222223,366,21.529411764705884,2,Champions
14087,2023-12-07 12:41:00,2023-12-07 12:41:00,1,191.47,250,1,United Kingdom,3,191.47,0,,0,Occasional
14088,2023-11-29 16:16:00,2023-01-21 13:07:00,13,50491.81,12665,6,United Kingdom,11,3883.9853846153846,312,26.0,2,Champions
14089,2023-10-14 10:38:00,2023-10-14 10:38:00,1,158.75,133,1,United Kingdom,57,158.75,0,,3,At Risk
14090,2023-01-19 10:51:00,2023-01-19 10:51:00,1,76.32000000000001,72,1,United Kingdom,325,76.32000000000001,0,,3,At Risk
14092,2023-12-02 12:13:00,2022-12-16 15:47:00,14,4076.91,2066,11,United Kingdom,8,291.2078571428571,350,26.923076923076923,2,Champions
14093,2023-11-27 16:27:00,2023-11-27 16:27:00,1,433.86,391,1,United Kingdom,13,433.86,0,,0,Occasional
14096,2023-12-05 17:17:00,2023-08-30 10:49:00,17,65164.79,16352,5,United Kingdom,5,3833.2229411764706,97,6.0625,2,Champions
14098,2023-11-03 10:13:00,2023-11-03 10:13:00,1,147.35,104,1,United Kingdom,37,147.35,0,,0,Occasional
14099,2023-11-23 13:53:00,2022-12-20 11:14:00,11,3104.17,2179,10,United Kingdom,17,282.1972727272727,338,33.8,2,Champions
14100,2023-07-25 11:01:00,2023-07-25 11:01:00,1,191.95000000000002,63,1,United Kingdom,138,191.95000000000002,0,,3,At Risk
14101,2023-09-27 12:28:00,2023-01-17 13:09:00,6,5976.79,6942,6,United Kingdom,74,996.1316666666667,252,50.4,1,Loyal Growth
14102,2023-12-04 15:38:00,2023-10-26 12:46:00,5,1105.8799999999999,769,3,United Kingdom,6,221.17600000000002,39,9.75,0,Occasional
14104,2023-07-08 12:50:00,2023-06-27 12:49:00,2,216.20999999999998,72,2,United Kingdom,155,108.10499999999999,11,11.0,3,At Risk
14105,2023-04-14 17:58:00,2023-04-14 17:58:00,1,1266.23,800,1,United Kingdom,240,1266.23,0,,3,At Risk
14107,2023-10-19 12:12:00,2022-12-10 13:29:00,7,2703.23,1793,7,United Kingdom,52,386.17571428571426,312,52.0,1,Loyal Growth
14108,2023-11-09 10:41:00,2023-08-30 11:32:00,2,597.91,381,2,United Kingdom,31,298.955,70,70.0,0,Occasional
14109,2023-09-28 10:18:00,2023-09-28 10:18:00,1,144.2,88,1,United Kingdom,73,144.2,0,,3,At Risk
14110,2023-12-06 12:26:00,2023-03-18 09:59:00,12,5683.15,2445,9,United Kingdom,4,473.59583333333336,263,23.90909090909091,2,Champions
14111,2023-11-25 13:44:00,2023-04-12 11:36:00,4,692.85,458,4,United Kingdom,15,173.2125,227,75.66666666666667,0,Occasional
14112,2023-11-17 12:30:00,2023-03-09 11:28:00,7,2915.15,1651,5,United Kingdom,23,416.45,253,42.166666666666664,2,Champions
14113,2023-12-06 12:18:00,2022-12-20 12:14:00,4,1840.42,745,4,United Kingdom,4,460.105,351,117.0,2,Champions
14114,2023-03-11 09:42:00,2023-01-13 11:05:00,2,386.53,101,2,United Kingdom,274,193.265,56,56.0,3,At Risk
14116,2023-11-20 10:29:00,2023-08-10 12:44:00,5,1382.74,707,4,United Kingdom,20,276.548,101,25.25,1,Loyal Growth
14117,2023-07-19 09:49:00,2023-07-19 09:49:00,1,90.0,72,1,United Kingdom,144,90.0,0,,3,At Risk
14121,2023-12-06 12:19:00,2023-10-11 10:39:00,4,2780.15,2082,3,United Kingdom,4,695.0375,56,18.666666666666668,2,Champions
14124,2023-09-16 13:32:00,2023-09-16 13:32:00,1,419.58000000000004,1618,1,United Kingdom,85,419.58000000000004,0,,3,At Risk
14125,2023-11-29 12:47:00,2023-09-22 15:40:00,3,2720.63,1628,2,United Kingdom,11,906.8766666666667,67,33.5,1,Loyal Growth
14126,2023-12-02 11:45:00,2023-11-29 12:21:00,3,706.1300000000001,508,2,United Kingdom,8,235.3766666666667,2,1.0,0,Occasional
14127,2023-08-09 10:49:00,2023-02-02 12:26:00,3,709.71,321,3,United Kingdom,123,236.57000000000002,187,93.5,1,Loyal Growth
14128,2023-10-10 12:00:00,2023-03-29 10:49:00,2,637.5,564,2,United Kingdom,61,318.75,195,195.0,1,Loyal Growth
14129,2023-12-08 11:02:00,2023-03-24 08:44:00,5,1123.8600000000001,592,4,United Kingdom,2,224.77200000000002,259,64.75,2,Champions
14130,2023-01-24 16:05:00,2023-01-24 16:05:00,1,480.91,257,1,United Kingdom,320,480.91,0,,3,At Risk
